[Shoot] 時間:  0.22s | 弾数: 59/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:113.02s | 弾数: 11/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:113.10s | 弾数: 10/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:113.18s | 弾数:  9/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:113.27s | 弾数:  8/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:113.35s | 弾数:  7/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:113.43s | 弾数:  6/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:113.52s | 弾数:  5/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間:113.52s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:113.60s | 弾数:  4/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:113.68s | 弾数:  3/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:113.77s | 弾数:  2/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:113.85s | 弾数:  1/60  | Pellets: 1 | Dmg:    26,815 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:113.93s | 弾数:  0/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:115.82s | 弾数: 59/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:115.90s | 弾数: 58/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間:115.90s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   348,016 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:115.98s | 弾数: 57/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:116.07s | 弾数: 56/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:116.15s | 弾数: 55/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:116.23s | 弾数: 54/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:116.32s | 弾数: 53/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:116.40s | 弾数: 52/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:116.48s | 弾数: 51/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間:116.48s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:116.57s | 弾数: 50/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:116.65s | 弾数: 49/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:116.73s | 弾数: 48/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:116.82s | 弾数: 47/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:116.90s | 弾数: 46/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:116.98s | 弾数: 45/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:117.07s | 弾数: 44/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間:117.07s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:117.15s | 弾数: 43/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:117.23s | 弾数: 42/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:117.32s | 弾数: 41/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:117.40s | 弾数: 40/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:117.48s | 弾数: 39/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:117.57s | 弾数: 38/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:117.65s | 弾数: 37/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間:117.65s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:117.73s | 弾数: 36/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:117.82s | 弾数: 35/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:117.90s | 弾数: 34/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:117.98s | 弾数: 33/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:118.07s | 弾数: 32/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:118.15s | 弾数: 31/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:118.23s | 弾数: 30/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間:118.23s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:118.32s | 弾数: 29/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:118.40s | 弾数: 28/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:118.48s | 弾数: 27/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:118.57s | 弾数: 26/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:118.65s | 弾数: 25/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:118.73s | 弾数: 24/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:118.82s | 弾数: 23/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間:118.82s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:118.90s | 弾数: 22/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:118.98s | 弾数: 21/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:119.07s | 弾数: 20/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:119.15s | 弾数: 19/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:119.23s | 弾数: 18/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:119.32s | 弾数: 17/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:119.40s | 弾数: 16/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間:119.40s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:119.48s | 弾数: 15/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:119.57s | 弾数: 14/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:119.65s | 弾数: 13/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:119.73s | 弾数: 12/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:119.82s | 弾数: 11/60  | Pellets: 1 | Dmg:    17,877 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:119.90s | 弾数: 10/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:119.98s | 弾数:  9/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Skill Dmg] 時間:119.98s | 名前:S1: 殲滅支援 (攻撃態勢)           | Dmg:   261,012 | Hits:1 | Buffs:atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:120.07s | 弾数:  8/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:120.15s | 弾数:  7/60  | Pellets: 1 | Dmg:    22,346 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:120.23s | 弾数:  6/60  | Pellets: 1 | Dmg:    13,407 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:120.32s | 弾数:  5/60  | Pellets: 1 | Dmg:    26,815 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:120.40s | 弾数:  4/60  | Pellets: 1 | Dmg:     8,938 | Buffs: atk_buff_fixed:19157.83 | dummy_mode:1.00 | atk_dmg_buff:0.36
[Shoot] 時間:120.48s | 弾数:  3/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間:120.57s | 弾数:  2/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:120.65s | 弾数:  1/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Shoot] 時間:120.73s | 弾数:  0/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間:122.62s | 弾数: 59/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:122.70s | 弾数: 58/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:122.78s | 弾数: 57/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:122.87s | 弾数: 56/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間:122.95s | 弾数: 55/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:123.03s | 弾数: 54/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:123.12s | 弾数: 53/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:123.20s | 弾数: 52/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:123.28s | 弾数: 51/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:123.37s | 弾数: 50/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:123.45s | 弾数: 49/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間:123.53s | 弾数: 48/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:123.62s | 弾数: 47/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Shoot] 時間:123.70s | 弾数: 46/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:123.78s | 弾数: 45/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間:123.87s | 弾数: 44/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:123.95s | 弾数: 43/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Shoot] 時間:124.03s | 弾数: 42/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Shoot] 時間:124.12s | 弾数: 41/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:124.20s | 弾数: 40/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間:124.28s | 弾数: 39/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:124.37s | 弾数: 38/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間:124.45s | 弾数: 37/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Shoot] 時間:124.53s | 弾数: 36/60  | Pellets: 1 | Dmg:     7,518 | Buffs: None
[Shoot] 時間:124.62s | 弾数: 35/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:124.70s | 弾数: 34/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:124.78s | 弾数: 33/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:124.87s | 弾数: 32/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:124.95s | 弾数: 31/60  | Pellets: 1 | Dmg:     5,638 | Buffs: None
[Shoot] 時間:125.03s | 弾数: 30/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:125.12s | 弾数: 29/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:125.20s | 弾数: 28/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:125.28s | 弾数: 27/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Shoot] 時間:125.37s | 弾数: 26/60  | Pellets: 1 | Dmg:     3,759 | Buffs: None
[Buff] Applied S2: 整備補給 (攻撃力) (atk_buff_fixed: 2966.8194) to レイ（仮称）
[Shoot] 時間:125.45s | 弾数: 25/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:125.53s | 弾数: 24/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:125.62s | 弾数: 23/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:125.70s | 弾数: 22/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:125.78s | 弾数: 21/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:125.87s | 弾数: 20/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:125.95s | 弾数: 19/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:126.03s | 弾数: 18/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:126.12s | 弾数: 17/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:126.20s | 弾数: 16/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:126.28s | 弾数: 15/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:126.37s | 弾数: 14/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:126.45s | 弾数: 13/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:126.53s | 弾数: 12/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:126.62s | 弾数: 11/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:126.70s | 弾数: 10/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:126.78s | 弾数:  9/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:126.87s | 弾数:  8/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:126.95s | 弾数:  7/60  | Pellets: 1 | Dmg:    12,586 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:127.03s | 弾数:  6/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:127.12s | 弾数:  5/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:127.20s | 弾数:  4/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:127.28s | 弾数:  3/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:127.37s | 弾数:  2/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:127.45s | 弾数:  1/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:127.53s | 弾数:  0/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:129.42s | 弾数: 59/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:129.50s | 弾数: 58/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:129.58s | 弾数: 57/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:129.67s | 弾数: 56/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:129.75s | 弾数: 55/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:129.83s | 弾数: 54/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:129.92s | 弾数: 53/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:130.00s | 弾数: 52/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:130.08s | 弾数: 51/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:130.17s | 弾数: 50/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:130.25s | 弾数: 49/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:130.33s | 弾数: 48/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:130.42s | 弾数: 47/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:130.50s | 弾数: 46/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:130.58s | 弾数: 45/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:130.67s | 弾数: 44/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:130.75s | 弾数: 43/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:130.83s | 弾数: 42/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:130.92s | 弾数: 41/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:131.00s | 弾数: 40/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:131.08s | 弾数: 39/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:131.17s | 弾数: 38/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:131.25s | 弾数: 37/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:131.33s | 弾数: 36/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:131.42s | 弾数: 35/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:131.50s | 弾数: 34/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:131.58s | 弾数: 33/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:131.67s | 弾数: 32/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:131.75s | 弾数: 31/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:131.83s | 弾数: 30/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:131.92s | 弾数: 29/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:132.00s | 弾数: 28/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:132.08s | 弾数: 27/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:132.17s | 弾数: 26/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:132.25s | 弾数: 25/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:132.33s | 弾数: 24/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:132.42s | 弾数: 23/60  | Pellets: 1 | Dmg:     8,391 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:132.50s | 弾数: 22/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:132.58s | 弾数: 21/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:132.67s | 弾数: 20/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:132.75s | 弾数: 19/60  | Pellets: 1 | Dmg:    10,489 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:132.83s | 弾数: 18/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
[Shoot] 時間:132.92s | 弾数: 17/60  | Pellets: 1 | Dmg:     6,293 | Buffs: atk_buff_fixed:2966.82
