[Shoot] 時間:  0.22s | 弾数:299/300 | Pellets: 1 | Dmg:     2,796 | Buffs: None
[Shoot] 時間:111.90s | 弾数: 39/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:111.92s | 弾数: 38/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:111.93s | 弾数: 37/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:111.95s | 弾数: 36/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:111.97s | 弾数: 35/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:111.98s | 弾数: 34/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.00s | 弾数: 33/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.02s | 弾数: 32/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.03s | 弾数: 31/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.05s | 弾数: 30/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.07s | 弾数: 29/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:112.08s | 弾数: 28/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:112.10s | 弾数: 27/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.12s | 弾数: 26/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.13s | 弾数: 25/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.15s | 弾数: 24/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.17s | 弾数: 23/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.18s | 弾数: 22/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.20s | 弾数: 21/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.22s | 弾数: 20/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.23s | 弾数: 19/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.25s | 弾数: 18/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.27s | 弾数: 17/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.28s | 弾数: 16/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.30s | 弾数: 15/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.32s | 弾数: 14/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.33s | 弾数: 13/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.35s | 弾数: 12/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:112.37s | 弾数: 11/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.38s | 弾数: 10/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.40s | 弾数:  9/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.42s | 弾数:  8/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.43s | 弾数:  7/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.45s | 弾数:  6/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:112.47s | 弾数:  5/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.48s | 弾数:  4/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.50s | 弾数:  3/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.52s | 弾数:  2/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.53s | 弾数:  1/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:112.55s | 弾数:  0/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Skill Dmg] 時間:112.55s | 名前:S1: アンチA.T.フィールド (通常)     | Dmg:   241,158 | Hits:1 | Buffs:None
[Action] Reloading... (139 frames)
[Action] Reload Complete. Ammo: 300
[Shoot] 時間:115.25s | 弾数:299/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:115.35s | 弾数:298/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:115.45s | 弾数:297/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:115.55s | 弾数:296/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:115.65s | 弾数:295/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:115.75s | 弾数:294/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:115.85s | 弾数:293/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:115.95s | 弾数:292/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:116.05s | 弾数:291/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:116.15s | 弾数:290/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:116.25s | 弾数:289/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:116.33s | 弾数:288/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:116.42s | 弾数:287/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:116.50s | 弾数:286/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:116.58s | 弾数:285/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:116.67s | 弾数:284/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:116.75s | 弾数:283/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:116.83s | 弾数:282/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:116.92s | 弾数:281/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.00s | 弾数:280/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.08s | 弾数:279/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.12s | 弾数:278/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.15s | 弾数:277/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.18s | 弾数:276/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:117.22s | 弾数:275/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.25s | 弾数:274/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.28s | 弾数:273/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.32s | 弾数:272/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.35s | 弾数:271/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.38s | 弾数:270/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:117.42s | 弾数:269/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.45s | 弾数:268/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.48s | 弾数:267/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:117.52s | 弾数:266/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.55s | 弾数:265/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.58s | 弾数:264/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.60s | 弾数:263/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:117.62s | 弾数:262/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.63s | 弾数:261/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.65s | 弾数:260/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.67s | 弾数:259/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:117.68s | 弾数:258/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.70s | 弾数:257/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.72s | 弾数:256/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.73s | 弾数:255/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.75s | 弾数:254/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.77s | 弾数:253/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.78s | 弾数:252/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.80s | 弾数:251/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.82s | 弾数:250/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Skill Dmg] 時間:117.82s | 名前:S1: アンチA.T.フィールド (通常)     | Dmg:   180,869 | Hits:1 | Buffs:None
[Shoot] 時間:117.83s | 弾数:249/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.85s | 弾数:248/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.87s | 弾数:247/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.88s | 弾数:246/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.90s | 弾数:245/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.92s | 弾数:244/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.93s | 弾数:243/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:117.95s | 弾数:242/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:117.97s | 弾数:241/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:117.98s | 弾数:240/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:118.00s | 弾数:239/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.02s | 弾数:238/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.03s | 弾数:237/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:118.05s | 弾数:236/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.07s | 弾数:235/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.08s | 弾数:234/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.10s | 弾数:233/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.12s | 弾数:232/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.13s | 弾数:231/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.15s | 弾数:230/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.17s | 弾数:229/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.18s | 弾数:228/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.20s | 弾数:227/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.22s | 弾数:226/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.23s | 弾数:225/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.25s | 弾数:224/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.27s | 弾数:223/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.28s | 弾数:222/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.30s | 弾数:221/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:118.32s | 弾数:220/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.33s | 弾数:219/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.35s | 弾数:218/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.37s | 弾数:217/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.38s | 弾数:216/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.40s | 弾数:215/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.42s | 弾数:214/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.43s | 弾数:213/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.45s | 弾数:212/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.47s | 弾数:211/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.48s | 弾数:210/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.50s | 弾数:209/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.52s | 弾数:208/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:118.53s | 弾数:207/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.55s | 弾数:206/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.57s | 弾数:205/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.58s | 弾数:204/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.60s | 弾数:203/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.62s | 弾数:202/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.63s | 弾数:201/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.65s | 弾数:200/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Skill Dmg] 時間:118.65s | 名前:S1: アンチA.T.フィールド (通常)     | Dmg:   180,869 | Hits:1 | Buffs:None
[Shoot] 時間:118.67s | 弾数:199/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.68s | 弾数:198/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.70s | 弾数:197/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.72s | 弾数:196/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.73s | 弾数:195/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.75s | 弾数:194/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.77s | 弾数:193/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.78s | 弾数:192/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.80s | 弾数:191/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.82s | 弾数:190/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.83s | 弾数:189/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.85s | 弾数:188/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.87s | 弾数:187/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.88s | 弾数:186/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.90s | 弾数:185/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.92s | 弾数:184/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.93s | 弾数:183/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.95s | 弾数:182/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.97s | 弾数:181/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:118.98s | 弾数:180/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:119.00s | 弾数:179/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.02s | 弾数:178/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.03s | 弾数:177/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.05s | 弾数:176/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.07s | 弾数:175/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.08s | 弾数:174/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.10s | 弾数:173/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.12s | 弾数:172/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.13s | 弾数:171/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.15s | 弾数:170/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.17s | 弾数:169/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.18s | 弾数:168/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.20s | 弾数:167/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.22s | 弾数:166/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.23s | 弾数:165/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.25s | 弾数:164/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.27s | 弾数:163/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.28s | 弾数:162/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.30s | 弾数:161/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.32s | 弾数:160/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.33s | 弾数:159/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.35s | 弾数:158/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.37s | 弾数:157/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.38s | 弾数:156/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.40s | 弾数:155/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.42s | 弾数:154/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.43s | 弾数:153/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:119.45s | 弾数:152/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.47s | 弾数:151/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.48s | 弾数:150/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Skill Dmg] 時間:119.48s | 名前:S1: アンチA.T.フィールド (通常)     | Dmg:   180,869 | Hits:1 | Buffs:None
[Shoot] 時間:119.50s | 弾数:149/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.52s | 弾数:148/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.53s | 弾数:147/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.55s | 弾数:146/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.57s | 弾数:145/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.58s | 弾数:144/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:119.60s | 弾数:143/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.62s | 弾数:142/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.63s | 弾数:141/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.65s | 弾数:140/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.67s | 弾数:139/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:119.68s | 弾数:138/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.70s | 弾数:137/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:119.72s | 弾数:136/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.73s | 弾数:135/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.75s | 弾数:134/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.77s | 弾数:133/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.78s | 弾数:132/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.80s | 弾数:131/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.82s | 弾数:130/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.83s | 弾数:129/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.85s | 弾数:128/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.87s | 弾数:127/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.88s | 弾数:126/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.90s | 弾数:125/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.92s | 弾数:124/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.93s | 弾数:123/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.95s | 弾数:122/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:119.97s | 弾数:121/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:119.98s | 弾数:120/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.00s | 弾数:119/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.02s | 弾数:118/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.03s | 弾数:117/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.05s | 弾数:116/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.07s | 弾数:115/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.08s | 弾数:114/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.10s | 弾数:113/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.12s | 弾数:112/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.13s | 弾数:111/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.15s | 弾数:110/300 | Pellets: 1 | Dmg:     4,193 | Buffs: None
[Shoot] 時間:120.17s | 弾数:109/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.18s | 弾数:108/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.20s | 弾数:107/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.22s | 弾数:106/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.23s | 弾数:105/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.25s | 弾数:104/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.27s | 弾数:103/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.28s | 弾数:102/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.30s | 弾数:101/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.32s | 弾数:100/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Skill Dmg] 時間:120.32s | 名前:S1: アンチA.T.フィールド (通常)     | Dmg:   180,869 | Hits:1 | Buffs:None
[Shoot] 時間:120.33s | 弾数: 99/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.35s | 弾数: 98/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.37s | 弾数: 97/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.38s | 弾数: 96/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.40s | 弾数: 95/300 | Pellets: 1 | Dmg:     2,796 | Buffs: None
[Shoot] 時間:120.42s | 弾数: 94/300 | Pellets: 1 | Dmg:     2,796 | Buffs: None
[Shoot] 時間:120.43s | 弾数: 93/300 | Pellets: 1 | Dmg:     2,796 | Buffs: None
[Shoot] 時間:120.45s | 弾数: 92/300 | Pellets: 1 | Dmg:     2,796 | Buffs: None
[Shoot] 時間:120.47s | 弾数: 91/300 | Pellets: 1 | Dmg:     2,796 | Buffs: None
[Shoot] 時間:120.48s | 弾数: 90/300 | Pellets: 1 | Dmg:     2,796 | Buffs: None
[Shoot] 時間:120.50s | 弾数: 89/300 | Pellets: 1 | Dmg:     2,796 | Buffs: None
[Shoot] 時間:120.52s | 弾数: 88/300 | Pellets: 1 | Dmg:     2,796 | Buffs: None
[Shoot] 時間:120.53s | 弾数: 87/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
[Shoot] 時間:120.55s | 弾数: 86/300 | Pellets: 1 | Dmg:     2,796 | Buffs: None
[Shoot] 時間:120.57s | 弾数: 85/300 | Pellets: 1 | Dmg:     3,495 | Buffs: None
