[Barrier] キロ applied Shield (nano_coating) (Val:0.2112, Dur:99999s)
[Shoot] 時間: 99.62s | 弾数:211/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 99.67s | 弾数:210/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 99.72s | 弾数:209/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 99.77s | 弾数:208/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 99.82s | 弾数:207/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 99.87s | 弾数:206/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 99.92s | 弾数:205/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間: 99.97s | 弾数:204/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:100.02s | 弾数:203/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:100.07s | 弾数:202/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:100.12s | 弾数:201/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:100.17s | 弾数:200/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Buff] Applied Skill 2: 自己修復 (バリア回復) (dummy_effect: 0.0285) to キロ
[Shoot] 時間:100.22s | 弾数:199/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:100.27s | 弾数:198/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:100.32s | 弾数:197/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:100.37s | 弾数:196/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:100.42s | 弾数:195/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:100.47s | 弾数:194/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:100.52s | 弾数:193/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:100.57s | 弾数:192/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:100.62s | 弾数:191/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:100.67s | 弾数:190/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:100.72s | 弾数:189/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:100.77s | 弾数:188/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:100.82s | 弾数:187/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:100.87s | 弾数:186/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:100.92s | 弾数:185/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:100.97s | 弾数:184/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:101.02s | 弾数:183/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:101.07s | 弾数:182/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:101.12s | 弾数:181/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:101.17s | 弾数:180/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:101.22s | 弾数:179/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:101.27s | 弾数:178/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:101.32s | 弾数:177/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:101.37s | 弾数:176/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:101.42s | 弾数:175/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:101.47s | 弾数:174/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:101.52s | 弾数:173/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:101.57s | 弾数:172/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:101.62s | 弾数:171/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:101.67s | 弾数:170/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:101.72s | 弾数:169/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:101.77s | 弾数:168/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:101.82s | 弾数:167/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:101.87s | 弾数:166/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:101.92s | 弾数:165/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:101.97s | 弾数:164/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:102.02s | 弾数:163/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:102.07s | 弾数:162/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:102.12s | 弾数:161/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:102.17s | 弾数:160/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:102.22s | 弾数:159/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:102.27s | 弾数:158/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:102.32s | 弾数:157/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:102.37s | 弾数:156/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:102.42s | 弾数:155/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:102.47s | 弾数:154/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:102.52s | 弾数:153/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:102.57s | 弾数:152/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:102.62s | 弾数:151/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:102.67s | 弾数:150/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:102.72s | 弾数:149/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:102.77s | 弾数:148/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:102.82s | 弾数:147/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:102.87s | 弾数:146/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:102.90s | 弾数:145/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:102.93s | 弾数:144/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:102.97s | 弾数:143/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:103.00s | 弾数:142/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.03s | 弾数:141/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.07s | 弾数:140/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.10s | 弾数:139/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:103.13s | 弾数:138/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.17s | 弾数:137/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.20s | 弾数:136/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.23s | 弾数:135/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.27s | 弾数:134/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.30s | 弾数:133/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.33s | 弾数:132/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.37s | 弾数:131/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.40s | 弾数:130/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.43s | 弾数:129/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.47s | 弾数:128/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:103.50s | 弾数:127/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.53s | 弾数:126/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.57s | 弾数:125/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.60s | 弾数:124/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.63s | 弾数:123/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.67s | 弾数:122/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.70s | 弾数:121/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.73s | 弾数:120/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.77s | 弾数:119/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.80s | 弾数:118/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.83s | 弾数:117/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.87s | 弾数:116/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.90s | 弾数:115/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.93s | 弾数:114/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:103.97s | 弾数:113/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.00s | 弾数:112/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:104.03s | 弾数:111/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.07s | 弾数:110/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.10s | 弾数:109/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.13s | 弾数:108/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.17s | 弾数:107/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.20s | 弾数:106/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.23s | 弾数:105/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.27s | 弾数:104/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.30s | 弾数:103/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.33s | 弾数:102/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.37s | 弾数:101/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.40s | 弾数:100/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.43s | 弾数: 99/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:104.47s | 弾数: 98/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.50s | 弾数: 97/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.53s | 弾数: 96/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.57s | 弾数: 95/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.60s | 弾数: 94/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.63s | 弾数: 93/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.67s | 弾数: 92/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.70s | 弾数: 91/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.73s | 弾数: 90/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.77s | 弾数: 89/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.80s | 弾数: 88/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.83s | 弾数: 87/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.87s | 弾数: 86/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.90s | 弾数: 85/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.93s | 弾数: 84/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:104.97s | 弾数: 83/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:105.00s | 弾数: 82/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:105.03s | 弾数: 81/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:105.07s | 弾数: 80/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:105.10s | 弾数: 79/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:105.13s | 弾数: 78/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:105.17s | 弾数: 77/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:105.20s | 弾数: 76/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:105.23s | 弾数: 75/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:105.27s | 弾数: 74/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:105.30s | 弾数: 73/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:105.33s | 弾数: 72/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:105.37s | 弾数: 71/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:105.40s | 弾数: 70/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:105.43s | 弾数: 69/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:105.47s | 弾数: 68/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:105.50s | 弾数: 67/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:105.53s | 弾数: 66/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:105.57s | 弾数: 65/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:105.60s | 弾数: 64/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:105.63s | 弾数: 63/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:105.67s | 弾数: 62/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:105.70s | 弾数: 61/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:105.73s | 弾数: 60/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:105.77s | 弾数: 59/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:105.80s | 弾数: 58/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:105.83s | 弾数: 57/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:105.87s | 弾数: 56/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:105.90s | 弾数: 55/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:105.93s | 弾数: 54/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:105.97s | 弾数: 53/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.00s | 弾数: 52/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.03s | 弾数: 51/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.07s | 弾数: 50/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.10s | 弾数: 49/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.13s | 弾数: 48/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.17s | 弾数: 47/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.20s | 弾数: 46/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:106.23s | 弾数: 45/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.27s | 弾数: 44/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.30s | 弾数: 43/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.33s | 弾数: 42/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.37s | 弾数: 41/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:106.40s | 弾数: 40/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.43s | 弾数: 39/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.47s | 弾数: 38/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.50s | 弾数: 37/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.53s | 弾数: 36/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.57s | 弾数: 35/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.60s | 弾数: 34/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.63s | 弾数: 33/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.67s | 弾数: 32/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.70s | 弾数: 31/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.73s | 弾数: 30/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:106.77s | 弾数: 29/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.80s | 弾数: 28/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:106.83s | 弾数: 27/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.87s | 弾数: 26/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.90s | 弾数: 25/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.93s | 弾数: 24/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:106.97s | 弾数: 23/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.00s | 弾数: 22/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.03s | 弾数: 21/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.07s | 弾数: 20/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.10s | 弾数: 19/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.13s | 弾数: 18/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.17s | 弾数: 17/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.20s | 弾数: 16/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.23s | 弾数: 15/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.27s | 弾数: 14/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.30s | 弾数: 13/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.33s | 弾数: 12/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.37s | 弾数: 11/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.40s | 弾数: 10/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.43s | 弾数:  9/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.47s | 弾数:  8/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.50s | 弾数:  7/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.53s | 弾数:  6/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.57s | 弾数:  5/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.60s | 弾数:  4/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.63s | 弾数:  3/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.67s | 弾数:  2/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.70s | 弾数:  1/300 | Pellets: 1 | Dmg:     1,900 | Buffs: shield:0.21
[Shoot] 時間:107.73s | 弾数:  0/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Buff] Applied Skill 2: 自己修復 (バリア回復) (dummy_effect: 0.0285) to キロ
[Action] Reloading... (150 frames)
[Action] Reload Complete. Ammo: 300
[Shoot] 時間:110.62s | 弾数:299/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:111.02s | 弾数:298/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:111.23s | 弾数:297/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:111.45s | 弾数:296/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:111.62s | 弾数:295/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:111.78s | 弾数:294/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:111.95s | 弾数:293/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:112.08s | 弾数:292/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:112.22s | 弾数:291/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:112.35s | 弾数:290/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:112.48s | 弾数:289/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:112.60s | 弾数:288/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:112.72s | 弾数:287/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:112.83s | 弾数:286/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:112.95s | 弾数:285/300 | Pellets: 1 | Dmg:     2,851 | Buffs: shield:0.21
[Shoot] 時間:113.07s | 弾数:284/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:113.17s | 弾数:283/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:113.27s | 弾数:282/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:113.37s | 弾数:281/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:113.47s | 弾数:280/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:113.57s | 弾数:279/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:113.67s | 弾数:278/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:113.75s | 弾数:277/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:113.83s | 弾数:276/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:113.92s | 弾数:275/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:114.00s | 弾数:274/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:114.08s | 弾数:273/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
[Shoot] 時間:114.17s | 弾数:272/300 | Pellets: 1 | Dmg:     2,375 | Buffs: shield:0.21
