[Shoot] 時間:  0.22s | 弾数:299/300 | Pellets: 1 | Dmg:     2,967 | Buffs: None
[Buff] Applied Burst: パイレーツロマン_Stage_0 (crit_dmg_buff: 0.4004) to マスト：ロマンチックメイド
[Buff] Applied Burst: パイレーツロマン_Stage_1 (atk_damage_buff: 0.1504) to マスト：ロマンチックメイド
[Stack Scale] Value scaled by horoyoi (x2) -> 8548.3684
[Buff] Applied Burst: パイレーツロマン_Stage_2 (atk_buff_fixed: 8548.3684) to マスト：ロマンチックメイド
[Stack Scale] Value scaled by horoyoi (x2) -> 0.3006
[Buff] Applied S2: パイレーツスピリット (Start)_Stage_0 (distribute_damage: 0.3006) to マスト：ロマンチックメイド
[Stack Scale] Value scaled by horoyoi (x2) -> 0.3008
[Buff] Applied S2: パイレーツスピリット (Start)_Stage_1 (reload_speed_buff: 0.3008) to マスト：ロマンチックメイド
[Action] Reload Complete. Ammo: 300
[Shoot] 時間:112.25s | 弾数:299/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:112.65s | 弾数:298/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:112.87s | 弾数:297/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:113.08s | 弾数:296/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:113.25s | 弾数:295/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:113.42s | 弾数:294/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:113.58s | 弾数:293/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:113.72s | 弾数:292/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:113.85s | 弾数:291/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:113.98s | 弾数:290/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:114.12s | 弾数:289/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:114.23s | 弾数:288/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:114.35s | 弾数:287/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:114.47s | 弾数:286/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:114.58s | 弾数:285/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:114.70s | 弾数:284/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:114.80s | 弾数:283/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:114.90s | 弾数:282/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:115.00s | 弾数:281/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:115.10s | 弾数:280/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:115.20s | 弾数:279/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:115.30s | 弾数:278/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:115.38s | 弾数:277/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:115.47s | 弾数:276/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:115.55s | 弾数:275/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:115.63s | 弾数:274/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:115.72s | 弾数:273/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:115.80s | 弾数:272/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:115.88s | 弾数:271/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:115.97s | 弾数:270/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:116.05s | 弾数:269/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:116.13s | 弾数:268/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:116.22s | 弾数:267/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:116.30s | 弾数:266/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:116.38s | 弾数:265/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:116.47s | 弾数:264/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:116.55s | 弾数:263/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:116.62s | 弾数:262/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:116.68s | 弾数:261/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:116.75s | 弾数:260/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:116.82s | 弾数:259/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:116.88s | 弾数:258/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:116.95s | 弾数:257/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:117.02s | 弾数:256/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:117.08s | 弾数:255/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:117.15s | 弾数:254/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:117.22s | 弾数:253/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:117.28s | 弾数:252/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:117.35s | 弾数:251/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:117.42s | 弾数:250/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:117.48s | 弾数:249/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:117.55s | 弾数:248/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:117.62s | 弾数:247/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:117.68s | 弾数:246/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:117.75s | 弾数:245/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:117.82s | 弾数:244/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:117.88s | 弾数:243/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:117.95s | 弾数:242/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:118.02s | 弾数:241/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:118.08s | 弾数:240/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:118.15s | 弾数:239/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:118.22s | 弾数:238/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:118.28s | 弾数:237/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:118.35s | 弾数:236/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:118.42s | 弾数:235/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:118.48s | 弾数:234/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:118.55s | 弾数:233/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:118.60s | 弾数:232/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:118.65s | 弾数:231/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:118.70s | 弾数:230/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:118.75s | 弾数:229/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:118.80s | 弾数:228/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:118.85s | 弾数:227/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:118.90s | 弾数:226/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:118.95s | 弾数:225/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:119.00s | 弾数:224/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:119.05s | 弾数:223/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:119.10s | 弾数:222/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:119.15s | 弾数:221/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:119.20s | 弾数:220/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:119.25s | 弾数:219/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:119.30s | 弾数:218/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:119.35s | 弾数:217/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:119.40s | 弾数:216/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:119.45s | 弾数:215/300 | Pellets: 1 | Dmg:     7,068 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:119.50s | 弾数:214/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
[Shoot] 時間:119.55s | 弾数:213/300 | Pellets: 1 | Dmg:     5,196 | Buffs: crit_rate_buff:0.20 | atk_buff_fixed:16010.08 | crit_dmg_buff:0.40 | atk_damage_buff:0.15 | distribute_damage:0.30 | reload_speed_buff:0.30 | [horoyoi x2 (Val:-0.40)]
