[Shoot] 時間:  0.22s | 弾数:119/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:113.03s | 弾数: 56/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:113.08s | 弾数: 55/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:113.13s | 弾数: 54/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:113.18s | 弾数: 53/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:113.23s | 弾数: 52/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:113.28s | 弾数: 51/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:113.33s | 弾数: 50/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:113.38s | 弾数: 49/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:113.43s | 弾数: 48/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:113.48s | 弾数: 47/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:113.53s | 弾数: 46/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:113.58s | 弾数: 45/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:113.63s | 弾数: 44/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:113.68s | 弾数: 43/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:113.73s | 弾数: 42/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:113.78s | 弾数: 41/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:113.83s | 弾数: 40/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:113.88s | 弾数: 39/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:113.93s | 弾数: 38/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:113.98s | 弾数: 37/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:114.03s | 弾数: 36/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:114.08s | 弾数: 35/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:114.13s | 弾数: 34/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:114.18s | 弾数: 33/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:114.23s | 弾数: 32/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:114.28s | 弾数: 31/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:114.33s | 弾数: 30/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:114.38s | 弾数: 29/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:114.43s | 弾数: 28/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:114.48s | 弾数: 27/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:114.53s | 弾数: 26/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:114.58s | 弾数: 25/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:114.63s | 弾数: 24/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:114.68s | 弾数: 23/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:114.73s | 弾数: 22/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:114.78s | 弾数: 21/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:114.83s | 弾数: 20/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:114.88s | 弾数: 19/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:114.93s | 弾数: 18/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:114.98s | 弾数: 17/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:115.03s | 弾数: 16/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:115.08s | 弾数: 15/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:115.13s | 弾数: 14/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:115.18s | 弾数: 13/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:115.23s | 弾数: 12/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:115.28s | 弾数: 11/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:115.33s | 弾数: 10/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:115.38s | 弾数:  9/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:115.43s | 弾数:  8/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:115.48s | 弾数:  7/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:115.53s | 弾数:  6/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:115.58s | 弾数:  5/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:115.63s | 弾数:  4/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:115.68s | 弾数:  3/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:115.73s | 弾数:  2/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:115.78s | 弾数:  1/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:115.83s | 弾数:  0/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Heal] I-DOLL・オーシャン healed I-DOLL・オーシャン (Val: 0.0486)
[Shoot] 時間:117.72s | 弾数:119/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:117.77s | 弾数:118/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:117.82s | 弾数:117/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:117.87s | 弾数:116/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:117.92s | 弾数:115/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:117.97s | 弾数:114/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:118.02s | 弾数:113/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:118.07s | 弾数:112/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:118.12s | 弾数:111/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:118.17s | 弾数:110/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:118.22s | 弾数:109/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:118.27s | 弾数:108/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:118.32s | 弾数:107/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:118.37s | 弾数:106/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:118.42s | 弾数:105/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:118.47s | 弾数:104/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:118.52s | 弾数:103/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:118.57s | 弾数:102/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:118.62s | 弾数:101/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:118.67s | 弾数:100/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:118.72s | 弾数: 99/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:118.77s | 弾数: 98/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:118.82s | 弾数: 97/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:118.87s | 弾数: 96/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:118.92s | 弾数: 95/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:118.97s | 弾数: 94/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:119.02s | 弾数: 93/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:119.07s | 弾数: 92/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:119.12s | 弾数: 91/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:119.17s | 弾数: 90/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:119.22s | 弾数: 89/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:119.27s | 弾数: 88/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:119.32s | 弾数: 87/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:119.37s | 弾数: 86/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:119.42s | 弾数: 85/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:119.47s | 弾数: 84/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:119.52s | 弾数: 83/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:119.57s | 弾数: 82/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:119.62s | 弾数: 81/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:119.67s | 弾数: 80/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:119.72s | 弾数: 79/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:119.77s | 弾数: 78/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:119.82s | 弾数: 77/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:119.87s | 弾数: 76/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:119.92s | 弾数: 75/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:119.97s | 弾数: 74/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Heal] I-DOLL・オーシャン healed I-DOLL・オーシャン (Val: 0.0969)
[Shoot] 時間:120.02s | 弾数: 73/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:120.07s | 弾数: 72/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:120.12s | 弾数: 71/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:120.17s | 弾数: 70/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:120.22s | 弾数: 69/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:120.27s | 弾数: 68/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:120.32s | 弾数: 67/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:120.37s | 弾数: 66/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:120.42s | 弾数: 65/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:120.47s | 弾数: 64/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:120.52s | 弾数: 63/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:120.57s | 弾数: 62/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:120.62s | 弾数: 61/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:120.67s | 弾数: 60/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:120.72s | 弾数: 59/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:120.77s | 弾数: 58/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:120.82s | 弾数: 57/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:120.87s | 弾数: 56/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:120.92s | 弾数: 55/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:120.97s | 弾数: 54/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:121.02s | 弾数: 53/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:121.07s | 弾数: 52/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:121.12s | 弾数: 51/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:121.17s | 弾数: 50/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:121.22s | 弾数: 49/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:121.27s | 弾数: 48/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:121.32s | 弾数: 47/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:121.37s | 弾数: 46/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:121.42s | 弾数: 45/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:121.47s | 弾数: 44/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:121.52s | 弾数: 43/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:121.57s | 弾数: 42/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:121.62s | 弾数: 41/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:121.67s | 弾数: 40/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:121.72s | 弾数: 39/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:121.77s | 弾数: 38/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:121.82s | 弾数: 37/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:121.87s | 弾数: 36/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:121.92s | 弾数: 35/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:121.97s | 弾数: 34/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:122.02s | 弾数: 33/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:122.07s | 弾数: 32/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:122.12s | 弾数: 31/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:122.17s | 弾数: 30/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:122.22s | 弾数: 29/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:122.27s | 弾数: 28/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:122.32s | 弾数: 27/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:122.37s | 弾数: 26/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:122.42s | 弾数: 25/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:122.47s | 弾数: 24/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:122.52s | 弾数: 23/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:122.57s | 弾数: 22/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:122.62s | 弾数: 21/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:122.67s | 弾数: 20/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:122.72s | 弾数: 19/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:122.77s | 弾数: 18/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:122.82s | 弾数: 17/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:122.87s | 弾数: 16/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:122.92s | 弾数: 15/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:122.97s | 弾数: 14/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:123.02s | 弾数: 13/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:123.07s | 弾数: 12/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:123.12s | 弾数: 11/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:123.17s | 弾数: 10/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:123.22s | 弾数:  9/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:123.27s | 弾数:  8/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:123.32s | 弾数:  7/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:123.37s | 弾数:  6/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:123.42s | 弾数:  5/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:123.47s | 弾数:  4/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:123.52s | 弾数:  3/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:123.57s | 弾数:  2/120 | Pellets: 1 | Dmg:     1,860 | Buffs: None
[Shoot] 時間:123.62s | 弾数:  1/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:123.67s | 弾数:  0/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Heal] I-DOLL・オーシャン healed I-DOLL・オーシャン (Val: 0.0486)
[Burst] Activate!
[Heal] I-DOLL・オーシャン healed I-DOLL・オーシャン (Val: 0.297)
[Shoot] 時間:125.55s | 弾数:119/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:125.60s | 弾数:118/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:125.65s | 弾数:117/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:125.70s | 弾数:116/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:125.75s | 弾数:115/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:125.80s | 弾数:114/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:125.85s | 弾数:113/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:125.90s | 弾数:112/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:125.95s | 弾数:111/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:126.00s | 弾数:110/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:126.05s | 弾数:109/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:126.10s | 弾数:108/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:126.15s | 弾数:107/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:126.20s | 弾数:106/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:126.25s | 弾数:105/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:126.30s | 弾数:104/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:126.35s | 弾数:103/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:126.40s | 弾数:102/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:126.45s | 弾数:101/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:126.50s | 弾数:100/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:126.55s | 弾数: 99/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:126.60s | 弾数: 98/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:126.65s | 弾数: 97/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:126.70s | 弾数: 96/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:126.75s | 弾数: 95/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:126.80s | 弾数: 94/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:126.85s | 弾数: 93/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:126.90s | 弾数: 92/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:126.95s | 弾数: 91/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:127.00s | 弾数: 90/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:127.05s | 弾数: 89/120 | Pellets: 1 | Dmg:     5,580 | Buffs: None
[Shoot] 時間:127.10s | 弾数: 88/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:127.15s | 弾数: 87/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:127.20s | 弾数: 86/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:127.25s | 弾数: 85/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:127.30s | 弾数: 84/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:127.35s | 弾数: 83/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:127.40s | 弾数: 82/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:127.45s | 弾数: 81/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:127.50s | 弾数: 80/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:127.55s | 弾数: 79/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:127.60s | 弾数: 78/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:127.65s | 弾数: 77/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:127.70s | 弾数: 76/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:127.75s | 弾数: 75/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:127.80s | 弾数: 74/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:127.85s | 弾数: 73/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:127.90s | 弾数: 72/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:127.95s | 弾数: 71/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:128.00s | 弾数: 70/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:128.05s | 弾数: 69/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:128.10s | 弾数: 68/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:128.15s | 弾数: 67/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:128.20s | 弾数: 66/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:128.25s | 弾数: 65/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:128.30s | 弾数: 64/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:128.35s | 弾数: 63/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:128.40s | 弾数: 62/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:128.45s | 弾数: 61/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:128.50s | 弾数: 60/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:128.55s | 弾数: 59/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:128.60s | 弾数: 58/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:128.65s | 弾数: 57/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:128.70s | 弾数: 56/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:128.75s | 弾数: 55/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:128.80s | 弾数: 54/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:128.85s | 弾数: 53/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:128.90s | 弾数: 52/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:128.95s | 弾数: 51/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:129.00s | 弾数: 50/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:129.05s | 弾数: 49/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:129.10s | 弾数: 48/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:129.15s | 弾数: 47/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:129.20s | 弾数: 46/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:129.25s | 弾数: 45/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:129.30s | 弾数: 44/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:129.35s | 弾数: 43/120 | Pellets: 1 | Dmg:     4,650 | Buffs: None
[Shoot] 時間:129.40s | 弾数: 42/120 | Pellets: 1 | Dmg:     3,720 | Buffs: None
[Shoot] 時間:129.45s | 弾数: 41/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:129.50s | 弾数: 40/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:129.55s | 弾数: 39/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:129.60s | 弾数: 38/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
[Shoot] 時間:129.65s | 弾数: 37/120 | Pellets: 1 | Dmg:     2,790 | Buffs: None
